"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","COMPCODE","INDEXCODE","INDEXTYPE","IMPSCORE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","DATA_DOWNLOAD_TIME"
"3312963","20200714020102087757","2020/7/14 22:41:00","20200714","80547008","514110","514","-1","1","00000001049E34F7","2020/7/14","23:12:44","20200714020011698149",""
"3312964","20200714020102087827","2020/7/14 14:06:00","20200714","80392076","514104","514","-1","1","00000001049E34FF","2020/7/14","23:12:44","20200714020011698159",""
"3312952","20200714020102087715","2020/7/14 21:10:00","20200714","80747346","514100","514","-1","1","00000001049DD131","2020/7/14","23:02:46","20200714020011698143",""
"3312955","20200714020102087729","2020/7/14 21:25:00","20200714","10000974","512100","512","-2","1","00000001049DD132","2020/7/14","23:02:46","20200714020011698145",""
"3312953","20200714020102087708","2020/7/14 21:09:00","20200714","80747346","514100","514","-1","1","00000001049DD133","2020/7/14","23:02:46","20200714020011698142",""
"3312957","20200714020102087785","2020/7/14 22:41:00","20200714","80437605","512100","512","-2","1","00000001049DD13D","2020/7/14","23:02:46","20200714020011698153",""
"3312954","20200714020102087687","2020/7/14 22:46:00","20200714","81622659","511100","511","-1","1","00000001049DD142","2020/7/14","23:02:46","20200714020011698139",""
"3312956","20200714020102087750","2020/7/14 22:46:00","20200714","80530146","513109","513","-1","1","00000001049DD143","2020/7/14","23:02:46","20200714020011698148",""
"3313060","20200715030029565336","2020/7/15","20200715","81160007","512101","512","0","1","0000000104A075B7","2020/7/15","01:20:18","20200715030001337803",""
"3313057","20200714030029556893","2020/7/14 17:19:14","20200714","80138729","519100","519","0","1","0000000104C60CA4","2020/7/15","18:50:17","20200714030001336597",""
"3313058","20200714030029557474","2020/7/14 17:44:14","20200714","80140710","519100","519","0","1","0000000104C60C53","2020/7/15","18:50:17","20200714030001336680",""
"3313056","20200714030029561198","2020/7/14 19:32:14","20200714","80151473","519100","519","0","1","0000000104C60D75","2020/7/15","18:50:17","20200714030001337212",""
"3313055","20200714030029562388","2020/7/14 20:00:14","20200714","80143576","519100","519","0","1","0000000104C60D46","2020/7/15","18:50:17","20200714030001337382",""
"3313059","20200714030029564362","2020/7/14 20:44:14","20200714","80086243","519100","519","0","1","0000000104D18387","2020/7/16","08:20:17","20200714030001337664",""
"3313054","20200714030029564138","2020/7/14 20:23:14","20200714","80167147","519100","519","0","1","0000000104D18354","2020/7/16","08:20:17","20200714030001337632",""
"3313052","20200714030029554891","2020/7/14 16:35:14","20200714","80159460","519100","519","0","1","0000000104C60CB8","2020/7/15","18:50:17","20200714030001336311",""
"3313053","20200714030029564040","2020/7/14 20:12:14","20200714","80089817","519100","519","0","1","0000000104D1839A","2020/7/16","08:20:17","20200714030001337618",""
"3313082","20200715020102088605","2020/7/15 0:02:00","20200715","80151128","513117","513","-1","1","0000000104A3CEA5","2020/7/15","04:22:44","20200715020011698270",""
"3313083","20200715020102088605","2020/7/15 0:02:00","20200715","80000150","513108","513","0","1","0000000104A3CEA8","2020/7/15","04:22:44","20200715020011698270",""
"3313128","20200715020102089200","2020/7/15 0:20:00","20200715","80166199","514110","514","0","1","0000000104A6383F","2020/7/15","06:41:59","20200715020011698355",""
"3313129","20200715020102089158","2020/7/15 0:21:00","20200715","80132461","512100","512","-2","1","0000000104A5F788","2020/7/15","06:32:29","20200715020011698349",""
"3313130","20200715020102089221","2020/7/15 0:10:00","20200715","80300635","514110","514","-1","1","0000000104A63840","2020/7/15","06:41:59","20200715020011698358",""
"3313131","20200715020102089221","2020/7/15 0:10:00","20200715","80311793","514103","514","-1","1","0000000104A63841","2020/7/15","06:41:59","20200715020011698358",""
"3313132","20200715020102089228","2020/7/15 0:25:00","20200715","80123610","512100","512","-1","1","0000000104A63842","2020/7/15","06:41:59","20200715020011698359",""
"3313133","20200715020102089235","2020/7/15 0:17:00","20200715","80024016","512100","512","-1","1","0000000104A63843","2020/7/15","06:41:59","20200715020011698360",""
"3313134","20200715020102089144","2020/7/15 1:05:00","20200715","10000052","512100","512","0","1","0000000104A63845","2020/7/15","06:41:59","20200715020011698347",""
"3313135","20200715020102089144","2020/7/15 1:05:00","20200715","10000156","512100","512","0","1","0000000104A63846","2020/7/15","06:41:59","20200715020011698347",""
"3313136","20200715020102089144","2020/7/15 1:05:00","20200715","10001261","514102","514","0","1","0000000104A63847","2020/7/15","06:41:59","20200715020011698347",""
"3313137","20200715020102089144","2020/7/15 1:05:00","20200715","80132218","512100","512","0","1","0000000104A63848","2020/7/15","06:41:59","20200715020011698347",""
"3313138","20200715020102089263","2020/7/14 23:29:00","20200714","80198747","512100","512","-2","1","0000000104A63849","2020/7/15","06:41:59","20200715020011698364",""
"3313139","20200715020102089270","2020/7/14 23:55:00","20200714","80101061","514103","514","-1","1","0000000104A63833","2020/7/15","06:41:59","20200715020011698365",""
"3313140","20200715020102089270","2020/7/14 23:55:00","20200714","80101063","514103","514","-1","1","0000000104A63834","2020/7/15","06:41:59","20200715020011698365",""
"3313141","20200715020102089277","2020/7/15 0:11:00","20200715","80164923","511101","511","0","1","0000000104A63844","2020/7/15","06:41:59","20200715020011698366",""
"3313142","20200715020102089725","2020/7/14 22:55:00","20200714","80185316","513128","513","-1","1","0000000104A63830","2020/7/15","06:41:59","20200715020011698430",""
"3313143","20200715020102089739","2020/7/15 0:20:00","20200715","10001090","512100","512","-2","1","0000000104A6383A","2020/7/15","06:41:59","20200715020011698432",""
"3313144","20200715020102089739","2020/7/15 0:20:00","20200715","80080311","512100","512","-1","1","0000000104A6383B","2020/7/15","06:41:59","20200715020011698432",""
"3313145","20200715020102089739","2020/7/15 0:20:00","20200715","80205707","512100","512","-1","1","0000000104A6383C","2020/7/15","06:41:59","20200715020011698432",""
"3313146","20200715020102089739","2020/7/15 0:20:00","20200715","80352742","512100","512","-1","1","0000000104A6383D","2020/7/15","06:41:59","20200715020011698432",""
"3313147","20200715020102089739","2020/7/15 0:20:00","20200715","81568428","512112","512","-1","1","0000000104A6383E","2020/7/15","06:41:59","20200715020011698432",""
"3313148","20200715020102089774","2020/7/15 0:04:00","20200715","80168755","512100","512","-2","1","0000000104A63831","2020/7/15","06:41:59","20200715020011698437",""
"3313149","20200715020102089795","2020/7/15 0:05:00","20200715","80174395","512100","512","-1","1","0000000104A63832","2020/7/15","06:41:59","20200715020011698440",""
"3313150","20200715020102089823","2020/7/15 0:17:00","20200715","80199638","512100","512","-2","1","0000000104A63835","2020/7/15","06:41:59","20200715020011698444",""
"3313151","20200715020102089802","2020/7/15 0:17:00","20200715","80462987","512100","512","-2","1","0000000104A63836","2020/7/15","06:41:59","20200715020011698441",""
"3313152","20200715020102089809","2020/7/15 0:18:00","20200715","80284561","512100","512","-2","1","0000000104A63837","2020/7/15","06:41:59","20200715020011698442",""
"3313153","20200715020102089767","2020/7/15 0:18:00","20200715","80175585","512100","512","-1","1","0000000104A63838","2020/7/15","06:41:59","20200715020011698436",""
"3313154","20200715020102089760","2020/7/15 0:18:00","20200715","10000994","512100","512","-2","1","0000000104A63839","2020/7/15","06:41:59","20200715020011698435",""
"3313155","20200715020102089879","2020/7/14 20:51:00","20200714","10000924","512100","512","-1","1","0000000104A6BAB9","2020/7/15","06:52:54","20200715020011698452",""
"3313156","20200715020102089879","2020/7/14 20:51:00","20200714","80311220","513108","513","0","1","0000000104A6BABA","2020/7/15","06:52:54","20200715020011698452",""
"3313157","20200715020102089879","2020/7/14 20:51:00","20200714","80547584","513108","513","0","1","0000000104A6BABB","2020/7/15","06:52:54","20200715020011698452",""
"3315794","20200715020102128638","2020/7/15 16:00:00","20200715","80405795","518102","518","-1","1","0000000104BF522F","2020/7/15","16:23:00","20200715020011703989",""
"3315795","20200715020102128862","2020/7/15 15:50:00","20200715","80082012","513104","513","-1","1","0000000104BF5230","2020/7/15","16:23:00","20200715020011704021",""
"3315796","20200715020102128869","2020/7/15 10:13:00","20200715","82068729","513128","513","-1","1","0000000104BF5231","2020/7/15","16:23:00","20200715020011704022",""
"3315786","20200715020102128652","2020/7/15 3:02:00","20200715","80172139","512100","512","-1","1","0000000104BF5232","2020/7/15","16:23:00","20200715020011703991",""
"3315797","20200715020102128750","2020/7/15 15:52:00","20200715","10000613","513108","513","0","1","0000000104BF5233","2020/7/15","16:23:00","20200715020011704005",""
"3315798","20200715020102128750","2020/7/15 15:52:00","20200715","80004551","512100","512","-1","1","0000000104BF5234","2020/7/15","16:23:00","20200715020011704005",""
"3315799","20200715020102128750","2020/7/15 15:52:00","20200715","80985594","513108","513","0","1","0000000104BF5235","2020/7/15","16:23:00","20200715020011704005",""
"3315800","20200715020102128750","2020/7/15 15:52:00","20200715","82501559","513108","513","0","1","0000000104BF5236","2020/7/15","16:23:00","20200715020011704005",""
"3315801","20200715020102128750","2020/7/15 15:52:00","20200715","82511663","513108","513","0","1","0000000104BF5237","2020/7/15","16:23:00","20200715020011704005",""
"3315802","20200715020102128757","2020/7/15 16:05:00","20200715","80006634","511101","511","-1","1","0000000104BF5238","2020/7/15","16:23:00","20200715020011704006",""
"3315803","20200715020102128757","2020/7/15 16:05:00","20200715","80173924","511101","511","-1","1","0000000104BF5239","2020/7/15","16:23:00","20200715020011704006",""
"3315787","20200715020102128771","2020/7/15","20200715","80071751","513123","513","-1","1","0000000104BF523A","2020/7/15","16:23:00","20200715020011704008",""
"3315806","20200715020102129009","2020/7/15 16:05:00","20200715","10000687","512100","512","-1","1","0000000104BF523B","2020/7/15","16:23:00","20200715020011704042",""
"3315813","20200715020102129016","2020/7/15 16:02:00","20200715","10002353","518104","518","0","1","0000000104BF523C","2020/7/15","16:23:00","20200715020011704043",""
"3315828","20200715020102129219","2020/7/15 16:06:00","20200715","80968912","513109","513","-1","1","0000000104BFBEA7","2020/7/15","16:32:54","20200715020011704072",""
"3315829","20200715020102129219","2020/7/15 16:06:00","20200715","81557406","513109","513","0","1","0000000104BFBEA8","2020/7/15","16:32:54","20200715020011704072",""
"3315830","20200715020102128988","2020/7/15 16:05:00","20200715","10000043","513117","513","-1","1","0000000104BFBEAD","2020/7/15","16:32:54","20200715020011704039",""
"3315831","20200715020102128988","2020/7/15 16:05:00","20200715","80028227","513117","513","-1","1","0000000104BFBEAE","2020/7/15","16:32:54","20200715020011704039",""
"3315832","20200715020102128988","2020/7/15 16:05:00","20200715","80052731","513117","513","-1","1","0000000104BFBEAF","2020/7/15","16:32:54","20200715020011704039",""
"3315833","20200715020102128855","2020/7/15","20200715","10001293","513123","513","-1","1","0000000104BFBEB5","2020/7/15","16:32:54","20200715020011704020",""
"3315834","20200715020102128855","2020/7/15","20200715","80340239","513107","513","-3","1","0000000104BFBEB6","2020/7/15","16:32:54","20200715020011704020",""
"3315835","20200715020102129478","2020/7/15 16:13:00","20200715","80000067","513109","513","0","1","0000000104BFBEBA","2020/7/15","16:32:54","20200715020011704109",""
"3315836","20200715020102129478","2020/7/15 16:13:00","20200715","80000224","513109","513","0","1","0000000104BFBEBB","2020/7/15","16:32:54","20200715020011704109",""
"3315837","20200715020102129478","2020/7/15 16:13:00","20200715","80068953","513109","513","0","1","0000000104BFBEBC","2020/7/15","16:32:54","20200715020011704109",""
"3315838","20200715020102129478","2020/7/15 16:13:00","20200715","80115792","513109","513","0","1","0000000104BFBEBD","2020/7/15","16:32:54","20200715020011704109",""
"3315839","20200715020102129478","2020/7/15 16:13:00","20200715","80117466","513109","513","0","1","0000000104BFBEBE","2020/7/15","16:32:54","20200715020011704109",""
"3315840","20200715020102129478","2020/7/15 16:13:00","20200715","80172691","513109","513","0","1","0000000104BFBEBF","2020/7/15","16:32:54","20200715020011704109",""
"3315841","20200715020102129478","2020/7/15 16:13:00","20200715","80285374","513109","513","0","1","0000000104BFBEC0","2020/7/15","16:32:54","20200715020011704109",""
"3315842","20200715020102129478","2020/7/15 16:13:00","20200715","80454936","513109","513","0","1","0000000104BFBEC1","2020/7/15","16:32:54","20200715020011704109",""
"3315843","20200715020102129485","2020/7/15 15:56:00","20200715","80028892","519102","519","-1","1","0000000104BFBEE1","2020/7/15","16:32:54","20200715020011704110",""
"3315844","20200715020102129443","2020/7/15 15:45:00","20200715","80137555","513128","513","0","1","0000000104BFBE8F","2020/7/15","16:32:54","20200715020011704104",""
"3315845","20200715020102129590","2020/7/15 16:07:00","20200715","80378720","511102","511","0","1","0000000104BFBEB0","2020/7/15","16:32:54","20200715020011704125",""
"3315846","20200715020102129597","2020/7/15 16:08:00","20200715","80069638","511102","511","0","1","0000000104BFBEB2","2020/7/15","16:32:54","20200715020011704126",""
"3315847","20200715020102129611","2020/7/15","20200715","80058614","513123","513","-1","1","0000000104BFBEB8","2020/7/15","16:32:54","20200715020011704128",""
"3315848","20200715020102129282","2020/7/15 8:35:00","20200715","80141086","513128","513","-1","1","0000000104BFBED0","2020/7/15","16:32:54","20200715020011704081",""
"3315849","20200715020102129506","2020/7/15 16:21:00","20200715","80069638","511102","511","-1","1","0000000104BFBEE2","2020/7/15","16:32:54","20200715020011704113",""
